#name	name2
NM_016078.6	TVP23B
NM_001316919.1	TVP23B
NM_001316920.1	TVP23B
NM_001243942.1	PRPSAP2
NM_001353104.2	PRPSAP2
NM_001353105.2	PRPSAP2
NM_001243936.2	PRPSAP2
NM_001353102.2	PRPSAP2
NM_001353097.2	PRPSAP2
NM_001353098.2	PRPSAP2
NM_001353103.2	PRPSAP2
NM_001353101.2	PRPSAP2
NM_001353106.2	PRPSAP2
NM_001243941.1	PRPSAP2
NM_001353107.2	PRPSAP2
NM_002767.4	PRPSAP2
NM_001353099.2	PRPSAP2
NM_001353100.2	PRPSAP2
NM_001353096.1	PRPSAP2
NM_001243940.1	PRPSAP2
NM_006613.4	GRAP
NM_001330148.2	GRAP
NR_003271.1	SNORD3B-1
NR_003924.1	SNORD3B-2
NR_164158.1	LOC102724624
NR_006882.1	SNORD3D
NM_001353418.2	GRAPL
NM_001129778.3	GRAPL
NR_160285.2	GRAPL-AS1
NR_006880.1	SNORD3A
NR_006881.1	SNORD3C
NR_160286.1	LOC388436
NM_001102664.1	EPN2
NM_148921.3	EPN2
NM_014964.4	EPN2
NR_046824.1	EPN2-IT1
NR_048576.1	EPN2-AS1
NM_001321218.2	B9D1
NM_001321219.2	B9D1
NM_001321215.3	B9D1
NM_001321217.2	B9D1
NM_001321214.2	B9D1
NM_015681.5	B9D1
NM_001243473.2	B9D1
NM_001330149.2	B9D1
NR_031591.1	MIR1180
NM_001321216.2	B9D1
NM_139032.3	MAPK7
NM_139033.3	MAPK7
NM_139034.3	MAPK7
NM_002749.4	MAPK7
NM_001198695.2	MFAP4
NM_002404.3	MFAP4
NM_007148.5	RNF112
NM_018242.3	SLC47A1
NR_003022.1	SNORA59B
NR_170227.1	SLC47A1P2
NM_001369146.2	ALDH3A2
NM_001369138.2	ALDH3A2
NM_001369137.2	ALDH3A2
NM_001369148.2	ALDH3A2
NM_001369139.1	ALDH3A2
NM_001369136.1	ALDH3A2
NM_000382.3	ALDH3A2
NM_001031806.2	ALDH3A2
NM_152908.5	SLC47A2
NM_001256663.3	SLC47A2
NM_001099646.3	SLC47A2
NR_135625.3	SLC47A2
NR_135624.2	SLC47A2
NM_001135168.1	ALDH3A1
NM_001135167.1	ALDH3A1
NM_000691.5	ALDH3A1
NM_001330150.2	ALDH3A1
NM_014683.4	ULK2
NM_001142610.2	ULK2
NM_007202.4	AKAP10
NM_001330152.2	AKAP10
NM_001033554.3	SPECC1
NM_001243438.2	SPECC1
NR_023380.1	CCDC144CP
NM_001348161.1	FAM106B
NR_144552.1	NOS2P3
NM_001367292.2	LGALS9B
NM_001042685.3	LGALS9B
NR_029393.1	KRT16P3
NM_001190790.2	CDRT15L2
NR_146887.1	LINC02088
NR_073509.1	LOC100287072
NR_164128.1	CCDC144NL
NR_104185.2	CCDC144NL-AS1
NR_160710.1	CCDC144NL-AS1
NR_160711.1	CCDC144NL-AS1
NR_160715.1	LOC339260
NR_160720.1	LOC339260
NR_160719.1	LOC339260
NR_160722.1	LOC339260
NR_160713.1	LOC339260
NR_160716.1	LOC339260
NR_160718.1	LOC339260
NR_160714.1	LOC339260
NR_160712.1	LOC339260
NR_160721.1	LOC339260
NR_160717.1	LOC339260
NR_123730.2	LOC339260
NM_015276.2	USP22
NR_110896.1	LINC01563
NR_110895.1	LINC01563
NM_015510.4	DHRS7B
NM_001330159.2	DHRS7B
NM_152914.3	NATD1
NM_145109.3	MAP2K3
NM_001316332.2	MAP2K3
NM_002756.4	MAP2K3
NM_021012.5	KCNJ12
NR_160801.1	LINC02693
NR_144546.1	UBBP4
NR_028336.1	FAM27E5
NR_027084.1	FLJ36000
NM_001190452.2	MTRNR2L1
NR_135673.1	LOC105371703
NR_039748.1	MIR4522
NM_134265.4	WSB1
NM_001348350.2	WSB1
NM_015626.10	WSB1
NR_145520.2	WSB1
NR_033892.1	TBC1D3P5
NM_001330163.2	LGALS9
NM_002308.4	LGALS9
NM_009587.3	LGALS9
NR_024043.2	LGALS9
NM_000625.4	NOS2
NR_146896.1	LINC01992
NR_003064.2	PYY2
NR_002181.1	PPY2P
NM_014573.3	TMEM97
NM_001267774.2	IFT20
NM_001267775.2	IFT20
NM_001267777.2	IFT20
NM_174887.4	IFT20
NM_001267776.2	IFT20
NM_001267778.2	IFT20
NM_021137.5	TNFAIP1
NM_015584.5	POLDIP2
NM_001290145.2	POLDIP2
NM_152464.3	TMEM199
NR_039875.2	MIR4723
NM_001080837.3	SEBOX
NM_000638.4	VTN
NM_015077.4	SARM1
NM_080669.6	SLC46A1
NM_001242366.3	SLC46A1
NM_003984.4	SLC13A2
NM_001145975.2	SLC13A2
NM_001346683.2	SLC13A2
NM_001346684.2	SLC13A2
NM_001369369.1	FOXN1
NM_003593.3	FOXN1
NM_054035.2	UNC119
NM_001330166.2	UNC119
NM_005148.4	UNC119
NM_033198.4	PIGS
NM_005165.3	ALDOC
NM_006461.4	SPAG5
NR_040012.1	SPAG5-AS1
NM_001174103.2	RSKR
NM_001363829.1	KIAA0100
NM_001363828.1	KIAA0100
NM_001363827.1	KIAA0100
NM_001363826.1	KIAA0100
NM_014680.5	KIAA0100
NM_001321560.2	KIAA0100
NM_001321561.2	KIAA0100
NM_006923.4	SDF2
NR_045585.2	SDF2
NM_001366303.1	PROCA1
NM_001304952.2	PROCA1
NM_001304954.2	PROCA1
NM_001366302.1	PROCA1
NM_001304949.2	PROCA1
NM_001304953.2	PROCA1
NM_001366301.1	PROCA1
NM_152465.3	PROCA1
NM_001304951.2	PROCA1
NM_001142625.2	RAB34
NM_001144943.1	RAB34
NM_001142624.2	RAB34
NM_001256278.1	RAB34
NM_001256281.3	RAB34
NM_031934.6	RAB34
NM_001144942.2	RAB34
NM_001256277.2	RAB34
NM_001256276.2	RAB34
NM_000984.6	RPL23A
NR_000013.1	SNORD42B
NR_000010.1	SNORD4A
NR_000014.1	SNORD42A
NR_000009.1	SNORD4B
NM_138463.4	TLCD1
NM_001160407.2	TLCD1
NM_178170.3	NEK8
NM_004295.4	TRAF4
NM_001317985.2	ERAL1
NM_001317986.2	ERAL1
NM_005702.4	ERAL1
NR_134328.2	ERAL1
NR_029970.1	MIR451A
NR_039876.1	MIR451B
NR_029685.1	MIR144
NR_039885.1	MIR4732
NM_001330170.2	FLOT2
NM_004475.3	FLOT2
NM_144683.4	DHRS13
NM_178860.5	SEZ6
NM_001098635.2	SEZ6
NM_001290202.2	SEZ6
NM_016518.3	PIPOX
NM_001346768.2	MYO18A
NM_001346767.2	MYO18A
NM_001346765.2	MYO18A
NM_001346766.2	MYO18A
NM_078471.4	MYO18A
NM_203318.2	MYO18A
NM_004740.3	TIAF1
NM_005208.5	CRYBA1
NM_020772.3	NUFIP2
NR_039749.1	MIR4523
NM_198147.3	ABHD15
NM_001346078.1	TP53I13
NM_001346077.1	TP53I13
NM_001346082.1	TP53I13
NM_001346079.2	TP53I13
NM_001346081.2	TP53I13
NM_138349.4	TP53I13
NM_001085454.2	GIT1
NM_014030.4	GIT1
NM_152345.5	ANKRD13B
NM_032854.3	CORO6
NM_001351302.2	CORO6
NM_001351301.2	CORO6
NM_001261467.2	NSRP1
NM_032141.4	NSRP1
NR_029945.1	MIR423
NR_036149.1	MIR3184
NM_001045.6	SLC6A4
NM_000386.4	BLMH
NM_206832.3	TMIGD1
NM_001319942.2	TMIGD1
NM_001304.5	CPD
NM_001199775.1	CPD
NR_015341.2	SMURF2P1-LRRC37BP1
NR_033420.1	SH3GL1P2
NR_024187.2	SUZ12P1
NM_015986.4	CRLF3
NR_073118.2	CRLF3
NM_024857.5	ATAD5
NM_001346714.2	ADAP2
NM_001346716.2	ADAP2
NM_018404.3	ADAP2
NM_001346712.2	ADAP2
NR_144488.2	ADAP2
NM_197939.2	RNF135
NM_032322.4	RNF135
NM_001184992.2	RNF135
NR_002221.1	DPRXP4
NR_146737.1	LOC646030
NR_039886.1	MIR4733
NM_006495.4	EVI2B
NM_001003927.3	EVI2A
NM_014210.4	EVI2A
NM_001346749.2	RAB11FIP4
NM_001346747.2	RAB11FIP4
NM_001303542.3	RAB11FIP4
NM_001346748.2	RAB11FIP4
NR_039877.1	MIR4724
NR_029710.1	MIR193A
NR_039878.1	MIR4725
NR_029856.1	MIR365B
NM_001330176.2	COPRS
NM_018405.4	COPRS
NM_018428.3	UTP6
NM_001321350.2	LRRC37B
NM_052888.3	LRRC37B
NR_033412.1	SH3GL1P1
NR_136413.1	LOC105371730
NR_002222.1	ARGFXP2
NM_001330181.2	RHBDL3
NM_138328.3	RHBDL3
NM_001363834.1	RHBDL3
NM_001363836.1	RHBDL3
NM_001363835.1	RHBDL3
NM_022344.4	C17orf75
NR_030362.1	MIR632
NM_003457.4	ZNF207
NM_001032293.3	ZNF207
NM_001098507.2	ZNF207
NM_003885.3	CDK5R1
NM_001033504.2	TMEM98
NM_015544.3	TMEM98
NM_001301746.2	TMEM98
NM_001317226.2	SPACA3
NM_173847.5	SPACA3
NM_001317225.2	SPACA3
NR_037584.2	AA06
NM_002982.4	CCL2
NM_006273.4	CCL7
NM_002986.3	CCL11
NM_005623.3	CCL8
NM_005408.3	CCL13
NM_002981.2	CCL1
NR_160787.1	C17orf102
NM_001304438.2	TMEM132E
NM_006584.4	CCT6B
NM_001193529.3	CCT6B
NM_001193530.2	CCT6B
NM_052857.4	ZNF830
NM_002311.5	LIG3
NM_013975.4	LIG3
NM_001017368.2	RFFL
NR_037713.2	RFFL
NM_017559.4	FNDC8
NM_018096.5	NLE1
NM_001014445.2	NLE1
NM_001267052.2	UNC45B
NM_001033576.2	UNC45B
NM_001308281.1	UNC45B
NM_173167.3	UNC45B
NM_152462.2	SLC35G3
NM_001330183.2	SLFN5
NM_144975.4	SLFN5
NM_018042.5	SLFN12
NM_001289009.2	SLFN12
NM_144682.6	SLFN13
NM_001195790.2	SLFN12L
NM_001129820.2	SLFN14
NR_138032.1	LOC107985033
NR_138031.1	LOC107985033
NR_135479.1	SNHG30
NR_003037.1	SNORD7
NM_000286.3	PEX12
NM_033315.4	RASL10B
NR_111988.2	MMP28
NM_145272.4	C17orf50
NM_032950.4	MMP28
NM_024302.5	MMP28
NM_001032278.3	MMP28
NM_003487.4	TAF15
NM_139215.3	TAF15
NM_152781.4	HEATR9
NM_001321395.2	HEATR9
NR_135630.2	HEATR9
NM_001278736.2	CCL5
NM_002985.3	CCL5
NR_126038.1	LRRC37A8P
NM_001163130.1	RDM1
NM_001163122.1	RDM1
NM_001163124.1	RDM1
NM_145654.4	RDM1
NM_001163121.2	RDM1
NM_001163120.2	RDM1
NR_028000.1	RDM1
NR_027999.1	RDM1
NR_027997.2	RDM1
NR_027998.2	RDM1
NR_027996.2	RDM1
NM_001034836.2	RDM1
NM_001330194.2	RDM1
NM_001163125.1	RDM1
NM_020426.4	LYZL6
NM_001199951.3	LYZL6
NM_004590.4	CCL16
NM_032962.5	CCL14
NM_032963.4	CCL14
NR_027921.3	CCL15-CCL14
NR_027922.3	CCL15-CCL14
NM_032965.6	CCL15
NM_002988.4	CCL18
NM_002983.3	CCL3
NR_168496.1	CCL3
NR_168495.1	CCL3
NR_168494.1	CCL3
NM_002984.4	CCL4
NM_001001417.7	TBC1D3B
NM_001001437.4	CCL3L3
NM_001291474.2	CCL4L2
NM_001291468.2	CCL4L2
NM_001291473.2	CCL4L2
NM_001291472.2	CCL4L2
NM_001291471.2	CCL4L2
NM_001291475.2	CCL4L2
NM_001291469.2	CCL4L2
NM_001291470.2	CCL4L2
NR_111970.2	CCL4L2
NM_001001418.6	TBC1D3C
NM_021006.5	CCL3L1
NR_111964.1	CCL3L1
NM_001123392.3	TBC1D3H
NM_032258.5	TBC1D3F
NM_001281434.2	ZNHIT3
NM_001281433.2	ZNHIT3
NM_004773.4	ZNHIT3
NM_001281432.2	ZNHIT3
NR_104010.2	ZNHIT3
NR_104009.2	ZNHIT3
NR_104011.2	ZNHIT3
NM_001033580.3	MYO19
NM_001346755.2	PIGW
NM_001346754.2	PIGW
NM_178517.5	PIGW
NM_024835.5	GGNBP2
NM_024308.4	DHRS11
NM_024864.5	MRM1
NR_135669.1	LHX1-DT
NR_135670.1	LHX1-DT
NR_135668.1	LHX1-DT
NM_005568.5	LHX1
NR_036056.1	MIR2909
NR_132772.1	SNORA90
NM_001321399.2	C17orf78
NM_173625.5	C17orf78
NM_007026.4	DUSP14
NM_001291476.2	DDX52
NM_007010.5	DDX52
NR_106744.1	MIR378J
NM_000458.4	HNF1B
NM_001165923.4	HNF1B
NM_001304286.2	HNF1B
NR_024178.1	YWHAEP7
NM_001291459.2	TBC1D3L
NM_001369501.1	TBC1D3L
NM_001369500.1	TBC1D3L
NM_001369499.1	TBC1D3L
NR_170630.1	TBC1D3L
NM_001123391.3	TBC1D3
NR_036750.2	NPEPPSP1
NR_164156.1	LOC101929950
NM_001278279.3	MRPL45
NM_032351.6	MRPL45
NM_001004334.4	GPR179
NM_014598.4	SOCS7
NM_001199417.2	ARHGAP23
NM_001130677.2	EPOP
NR_158157.1	LOC105371763
NR_039887.1	MIR4734
NM_005937.4	MLLT6
NR_039879.1	MIR4726
NM_001136498.2	CISD3
NM_001369615.1	PCGF2
NM_007144.3	PCGF2
NM_001369614.1	PCGF2
NR_149004.1	LOC100287808
NM_002795.4	PSMB3
NR_104194.2	PSMB3
NR_104195.2	PSMB3
NM_003559.5	PIP4K2B
NR_039880.1	MIR4727
NM_001080465.3	C17orf98
NM_000978.4	RPL23
NR_145761.1	SNORA21B
NR_002576.1	SNORA21
NM_001271608.2	LASP1
NM_006148.4	LASP1
NR_073384.2	LASP1
NR_106837.1	MIR6779
NR_038847.1	LINC00672
NR_135645.1	LINC02079
NR_033753.2	LRRC37A11P
NM_001143968.1	ARL5C
NM_000723.5	CACNB1
NM_199247.3	CACNB1
NM_199248.3	CACNB1
NM_000981.4	RPL19
NM_001330200.1	RPL19
NM_198993.5	STAC2
NM_001351360.2	STAC2
NR_164152.1	LOC101929578
NR_162098.1	MIR548BC
NM_004774.4	MED1
NM_015083.4	CDK12
NM_016507.4	CDK12
NM_006160.4	NEUROD2
NM_032192.4	PPP1R1B
NM_001242464.2	PPP1R1B
NM_181505.4	PPP1R1B
NM_001165937.2	STARD3
NM_001165938.2	STARD3
NM_006804.4	STARD3
NM_003673.4	TCAP
NR_073461.2	PNMT
NM_002686.4	PNMT
NM_033419.5	PGAP3
NM_001291730.2	PGAP3
NM_001291728.2	PGAP3
NM_001291732.2	PGAP3
NM_001291733.2	PGAP3
NM_001291726.2	PGAP3
NM_001289938.2	ERBB2
NR_039881.2	MIR4728
NM_001330206.2	MIEN1
NM_032339.5	MIEN1
NM_001330207.2	GRB7
NM_005310.5	GRB7
NM_001030002.3	GRB7
NM_001242442.2	GRB7
NM_001242443.2	GRB7
NM_001284516.1	IKZF3
NM_198844.3	ZPBP2
NM_199321.3	ZPBP2
NM_001369402.1	GSDMB
NM_018530.2	GSDMB
NM_001165958.2	GSDMB
NM_001042471.2	GSDMB
NM_001165959.2	GSDMB
NM_001320803.1	ORMDL3
NM_001320801.2	ORMDL3
NM_139280.4	ORMDL3
NM_001320802.2	ORMDL3
NM_001195545.2	LRRC3C
NM_178171.5	GSDMA
NM_001178147.2	CSF3
NM_172219.3	CSF3
NM_172220.3	CSF3
NM_000759.4	CSF3
NR_168489.1	CSF3
NR_033662.2	CSF3
NR_168490.1	CSF3
NR_168491.1	CSF3
NM_001079518.2	MED24
NM_001330211.2	MED24
NM_014815.4	MED24
NM_001267797.2	MED24
NR_052017.2	MED24
NR_106944.1	MIR6884
NR_102369.1	SNORD124
NM_001190919.2	THRA
NM_199334.5	THRA
NM_001190918.2	THRA
NM_003250.6	THRA
NM_021724.5	NR1D1
NM_001365921.2	MSL1
NM_001012241.2	MSL1
NM_001365920.1	MSL1
NM_001365919.1	MSL1
NM_007359.5	CASC3
NR_106926.1	MIR6866
NM_001303533.2	RAPGEFL1
NM_001303534.3	RAPGEFL1
NM_016339.6	RAPGEFL1
NR_106927.1	MIR6867
NM_001254.4	CDC6
NM_000964.4	RARA
NM_001145302.3	RARA
NM_001145301.3	RARA
NR_110861.1	RARA-AS1
NM_001024809.4	RARA
NM_152219.4	GJD3
NM_001067.4	TOP2A
NM_001552.3	IGFBP4
NM_032865.6	TNS4
NM_001301718.2	CCR7
NM_001301716.2	CCR7
NM_001301717.2	CCR7
NM_001838.4	CCR7
NM_001301714.2	CCR7
NM_152349.3	KRT222
NM_019016.3	KRT24
NM_181534.4	KRT25
NM_181537.4	KRT27
NM_181535.3	KRT28
NM_001379366.1	KRT10
NM_000421.5	KRT10
NR_160887.1	TMEM99
NR_160888.1	TMEM99
NR_160886.1	TMEM99
NM_000223.4	KRT12
NM_019010.3	KRT20
NM_001282433.2	KRT23
NM_015515.5	KRT23
NM_213656.4	KRT39
NM_001385217.1	KRT40
NM_182497.4	KRT40
NR_163403.1	KRT40
NM_033185.3	KRTAP3-3
NM_031959.3	KRTAP3-2
NM_031958.2	KRTAP3-1
NM_031957.2	KRTAP1-5
NM_001257305.1	KRTAP1-4
NM_030967.3	KRTAP1-1
NM_001123387.1	KRTAP2-1
NM_033032.3	KRTAP2-2
NM_001165252.2	KRTAP2-3
NM_033184.4	KRTAP2-4
NM_033061.3	KRTAP4-7
NM_031960.3	KRTAP4-8
NM_001146041.1	KRTAP4-9
NM_033059.4	KRTAP4-11
NM_031854.3	KRTAP4-12
NM_030976.1	KRTAP4-6
NM_033188.4	KRTAP4-5
NM_032524.2	KRTAP4-4
NM_033187.2	KRTAP4-3
NM_033062.4	KRTAP4-2
NM_001386841.1	KRTAP4-1
NM_001190460.1	KRTAP9-1
NM_031961.3	KRTAP9-2
NM_031962.3	KRTAP9-3
NM_031963.3	KRTAP9-8
NM_033191.3	KRTAP9-4
NM_030975.2	KRTAP9-9
NM_001277331.1	KRTAP9-6
NM_001277332.1	KRTAP9-7
NM_001257309.1	KRTAP29-1
NM_001146182.1	KRTAP16-1
NM_031964.2	KRTAP17-1
NM_004138.4	KRT33A
NM_002279.5	KRT33B
NM_001386014.1	KRT34
NM_002277.3	KRT31
NR_040111.1	LOC100505782
NM_003770.5	KRT37
NM_006771.4	KRT38
NM_002278.3	KRT32
NM_002280.6	KRT35
NM_003771.5	KRT36
NM_153490.3	KRT13
NM_002274.4	KRT13
NM_002275.4	KRT15
NR_106765.1	MIR6510
NM_002276.5	KRT19
NR_038442.1	LINC00974
NM_000226.4	KRT9
NM_000526.5	KRT14
NM_005557.4	KRT16
NM_000422.3	KRT17
NR_033415.1	KRT42P
NM_000805.5	GAST
NM_001367459.1	HAP1
NM_001367460.1	HAP1
NM_001367461.1	HAP1
NM_001367462.1	HAP1
NM_001079870.1	HAP1
NM_001079871.1	HAP1
NM_177977.3	HAP1
NM_001352777.2	JUP
NM_001352773.2	JUP
NM_001352775.2	JUP
NM_001352776.2	JUP
NM_002230.4	JUP
NM_021991.4	JUP
NM_001352774.2	JUP
NM_006455.3	P3H4
NM_052935.5	NT5C3B
NR_033465.2	NT5C3B
NR_033464.2	NT5C3B
NM_001329595.1	KLHL10
NM_001329596.2	KLHL10
NM_152467.5	KLHL10
NM_018143.3	KLHL11
NM_001303274.1	ACLY
NM_001303275.1	ACLY
NM_001096.3	ACLY
NM_198830.2	ACLY
NM_033133.5	CNP
NM_001330216.2	CNP
NM_001144766.3	DNAJC7
NM_003315.4	DNAJC7
NR_029431.2	DNAJC7
NM_001001349.2	NKIRAS2
NM_001144928.2	NKIRAS2
NM_001144929.2	NKIRAS2
NM_017595.6	NKIRAS2
NM_001144927.2	NKIRAS2
NM_001358661.2	C17orf113
NM_024119.3	DHX58
NM_001376227.1	KAT2A
NM_021078.3	KAT2A
NM_033194.3	HSPB9
NM_201434.3	RAB5C
NM_001252039.2	RAB5C
NM_004583.4	RAB5C
NM_012285.3	KCNH4
NM_001524.1	HCRT
NM_001142623.2	GHDC
NM_032484.5	GHDC
NM_003152.4	STAT5A
NM_001288719.2	STAT5A
NM_001288720.2	STAT5A
NM_001288718.2	STAT5A
NM_012232.6	CAVIN1
NR_049845.1	MIR548AT
NR_049808.1	MIR5010
NM_000263.4	NAGLU
NR_144402.1	HSD17B1-AS1
NM_000413.4	HSD17B1
NM_001330219.3	HSD17B1
NR_144397.2	HSD17B1
NM_001042529.3	COASY
NM_001042532.4	COASY
NM_025233.7	COASY
NM_198205.2	MLX
NM_198204.2	MLX
NM_170607.3	MLX
NM_001256014.2	PSMC3IP
NM_001256015.2	PSMC3IP
NM_001256016.2	PSMC3IP
NM_016556.4	PSMC3IP
NM_013290.7	PSMC3IP
NR_045671.2	PSMC3IP
NR_045669.1	PSMC3IP
NR_045670.1	PSMC3IP
NR_026697.2	RETREG3
NM_178126.4	RETREG3
NM_016437.3	TUBG2
NM_001320509.2	TUBG2
NM_024927.5	PLEKHH3
NR_073574.2	PLEKHH3
NR_073573.2	PLEKHH3
NM_016602.3	CCR10
NM_003632.3	CNTNAP1
NR_106838.1	MIR6780A
NR_024461.1	RAMP2-AS1
NR_024462.1	RAMP2-AS1
NM_005854.3	RAMP2
NM_032353.4	VPS25
NM_001321299.2	WNK4
NM_032387.5	WNK4
NM_001040431.3	COA3
NM_001330222.2	CNTD1
NM_173478.3	CNTD1
NM_001313999.1	BECN1
NM_003766.5	BECN1
NM_001313998.2	BECN1
NM_001314000.2	BECN1
NR_106839.1	MIR6781
NM_005789.4	PSME3
NM_176863.3	PSME3
NM_001267045.2	PSME3
NM_001330229.2	PSME3
NR_049772.2	PSME3
NM_001158.5	AOC2
NM_009590.4	AOC2
NM_001277731.2	AOC3
NM_003734.4	AOC3
NR_102422.2	AOC3
NM_001277732.2	AOC3
NR_002773.1	AOC4P
NR_027254.1	LINC00671
NM_001270397.2	G6PC
NM_000151.4	G6PC
NM_001261434.2	AARSD1
NM_025267.4	PTGES3L-AARSD1
NM_001136042.2	PTGES3L-AARSD1
NM_001261430.2	PTGES3L
NM_001142653.2	PTGES3L
NM_001142654.2	PTGES3L
NM_173079.5	RUNDC1
NM_001321381.3	RUNDC1
NM_001349921.2	RPL27
NM_000988.5	RPL27
NM_001349922.2	RPL27
NR_146327.2	RPL27
NM_001330230.2	IFI35
NM_005533.5	IFI35
NM_006373.4	VAT1
NM_005440.5	RND2
NM_007298.3	BRCA1
NM_007300.4	BRCA1
NM_007294.4	BRCA1
NM_007299.4	BRCA1
NM_007297.4	BRCA1
NR_027676.2	BRCA1
NR_110868.1	LOC101929767
NM_031862.4	NBR1
NM_001291571.2	NBR1
NM_001291572.2	NBR1
NM_005899.5	NBR1
NM_001291588.2	TMEM106A
NM_001291587.2	TMEM106A
NM_145041.4	TMEM106A
NM_001291586.2	TMEM106A
NR_047479.3	CCDC200
NM_001363254.2	CCDC200
NR_027412.1	LINC00910
NR_027413.2	LINC00910
NM_001661.4	ARL4D
NR_146952.1	MIR2117HG
NR_031751.1	MIR2117
NM_001322217.2	DHX8
NM_001322221.2	DHX8
NM_004941.3	DHX8
NM_001322216.2	DHX8
NM_001322218.3	DHX8
NM_001302623.3	DHX8
NM_001322220.3	DHX8
NM_001322219.2	DHX8
NR_136226.2	DHX8
NR_136227.2	DHX8
NR_136225.2	DHX8
NR_136228.3	DHX8
NM_001261439.3	ETV4
NM_001369366.2	ETV4
NM_001986.4	ETV4
NM_001369368.2	ETV4
NM_001369367.2	ETV4
NM_001261438.3	ETV4
NM_001079675.5	ETV4
NM_001261437.3	ETV4
NM_004527.4	MEOX1
NM_013999.4	MEOX1
NM_001040002.2	MEOX1
NM_025237.3	SOST
NM_004090.4	DUSP3
NM_001353400.2	CFAP97D1
NM_001136483.3	CFAP97D1
NM_001353080.2	MPP3
NM_001330233.2	MPP3
NM_001932.6	MPP3
NR_148344.2	MPP3
NR_148343.2	MPP3
NR_148342.2	MPP3
NR_003562.4	MPP3
NR_148345.2	MPP3
NM_001168324.2	CD300LG
NM_001168323.2	CD300LG
NM_001168322.2	CD300LG
NM_145273.4	CD300LG
NM_001278376.3	MPP2
NM_001278375.2	MPP2
NM_001278381.2	MPP2
NM_001278372.2	MPP2
NM_005374.5	MPP2
NM_001278374.2	MPP2
NM_001278373.2	MPP2
NM_001278370.2	MPP2
NM_001278371.2	MPP2
NR_026770.1	FAM215A
NR_136406.1	LINC01976
NM_001319209.2	PPY
NM_002722.5	PPY
NM_153006.3	NAGS
NM_032376.4	TMEM101
NM_001304814.2	TMEM101
NM_001304813.2	TMEM101
NM_001371445.1	LSM12
NM_001369485.1	LSM12
NM_001369484.1	LSM12
NM_001369486.1	LSM12
NM_152344.4	LSM12
NM_001384168.1	G6PC3
NM_138387.4	G6PC3
NM_001384167.1	G6PC3
NM_001384166.1	G6PC3
NM_001384165.1	G6PC3
NM_001319945.2	G6PC3
NM_001382393.1	HDAC5
NM_001015053.2	HDAC5
NM_005474.5	HDAC5
NR_136415.1	LOC105371789
NM_001321310.2	HROB
NM_001321311.2	HROB
NM_001171251.3	HROB
NM_024032.5	HROB
NM_080863.5	ASB16
NR_049729.1	ASB16-AS1
NR_049730.1	ASB16-AS1
NM_001353183.2	TMUB2
NM_024107.4	TMUB2
NM_001353180.2	TMUB2
NM_001353188.2	TMUB2
NM_001353186.2	TMUB2
NM_001076674.3	TMUB2
NM_001353178.2	TMUB2
NM_001353185.2	TMUB2
NM_001330235.2	TMUB2
NM_001353176.2	TMUB2
NM_001353177.2	TMUB2
NM_001353191.2	TMUB2
NR_148386.2	TMUB2
NR_148387.2	TMUB2
NR_148389.2	TMUB2
NM_001353182.2	TMUB2
NM_001353174.2	TMUB2
NM_001353173.2	TMUB2
NM_001353190.2	TMUB2
NM_001353184.2	TMUB2
NM_001353181.2	TMUB2
NM_001353175.2	TMUB2
NM_177441.4	TMUB2
NM_001353187.2	TMUB2
NM_001353189.2	TMUB2
NR_148388.2	TMUB2
NR_148390.2	TMUB2
NM_001382315.1	ATXN7L3
NM_001382312.1	ATXN7L3
NM_001382313.1	ATXN7L3
NM_001382310.1	ATXN7L3
NM_001382311.1	ATXN7L3
NM_001382314.1	ATXN7L3
NM_001382308.1	ATXN7L3
NM_001382316.1	ATXN7L3
NM_001382309.1	ATXN7L3
NM_014233.4	UBTF
NM_001076684.3	UBTF
NM_001076683.2	UBTF
NR_045058.2	UBTF
NR_106840.1	MIR6782
NR_110802.1	RUNDC3A-AS1
NM_001144826.2	RUNDC3A
NM_006695.5	RUNDC3A
NM_001144825.2	RUNDC3A
NM_001143780.3	SLC25A39
NM_001321241.2	SLC25A39
NM_016016.4	SLC25A39
NM_001366726.1	SLC25A39
NM_001321240.2	SLC25A39
NR_159403.1	SLC25A39
NR_159401.1	SLC25A39
NR_159405.1	SLC25A39
NR_159402.1	SLC25A39
NR_159404.1	SLC25A39
NM_002087.4	GRN
NM_198475.3	FAM171A2
NM_000419.5	ITGA2B
NM_001304943.2	GPATCH8
NM_001304940.2	GPATCH8
NM_001304941.2	GPATCH8
NM_001002909.4	GPATCH8
NM_001304942.2	GPATCH8
NM_001304939.2	GPATCH8
NM_001466.4	FZD2
NR_110661.1	LINC01180
NM_001145080.3	MEIOC
NM_144609.3	CCDC43
NM_001099225.2	CCDC43
NM_025104.4	DBF4B
NM_145663.3	DBF4B
NR_036623.2	DBF4B
NR_148207.2	DBF4B
NR_148206.2	DBF4B
NM_001318933.2	ADAM11
NM_002390.6	ADAM11
NM_005497.4	GJC1
NM_001080383.2	GJC1
NM_001271880.2	HIGD1B
NM_016438.4	HIGD1B
NR_073504.2	HIGD1B
NM_001258353.2	EFTUD2
NM_004247.4	EFTUD2
NM_001258354.2	EFTUD2
NM_001142605.2	EFTUD2
NM_001258395.2	CCDC103
NM_001258396.2	CCDC103
NM_001258398.3	CCDC103
NM_213607.3	CCDC103
NM_001258397.3	CCDC103
NM_001258399.2	CCDC103
